Price,RAM_Expandable,RAM,RAM_TYPE(DDR),Display_type,Processor_Tier,Processor_Speed(Ghz),Display_Tier,GPU_Tier,SSD(GB),HDD(GB),Brand_Acer,Brand_Apple,Brand_Dell,Brand_HP,Brand_Lenovo,Brand_MSI,Brand_Other,Brand_Samsung,Processor_Apple,Processor_Intel,GPU_Apple,GPU_Intel,GPU_NVIDIA
314965.0,1,16,4,0,2.0,2.5,2,3,1024,0,False,False,False,False,False,False,False,False,False,True,False,False,True
255465.0,0,16,4,1,1.0,2.0,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
244996.5,0,16,4,0,1.0,4.5,1,2,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
209965.0,1,16,4,0,2.0,5.0,2,2,512,0,False,False,False,False,False,True,False,False,False,True,False,True,False
171465.0,0,16,4,0,2.0,2.0,2,1,512,0,False,False,False,False,True,False,False,False,False,False,False,False,False
316715.0,1,16,4,0,2.0,4.5,3,3,512,0,False,False,False,False,False,True,False,False,False,True,False,False,True
251650.0,1,16,5,0,2.0,3.0,2,3,512,0,True,False,False,False,False,False,False,False,False,False,False,False,True
136465.0,1,8,5,0,0.0,4.0,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
523250.0,1,16,4,0,2.0,3.0,2,3,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
185465.0,1,8,4,0,1.0,4.0,2,1,256,0,False,False,True,False,False,False,False,False,False,True,False,True,False
122465.0,0,4,4,1,0.0,2.0,2,1,256,0,True,False,False,False,False,False,False,False,False,True,False,True,False
111996.5,0,4,4,1,0.0,2.0,1,1,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
178850.0,0,8,4,1,1.0,2.0,1,1,512,0,False,False,False,True,False,False,False,False,False,False,False,False,False
311465.0,0,16,5,0,2.0,3.5,1,2,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
223975.5,0,8,4,1,1.0,4.0,2,2,512,0,True,False,False,False,False,False,False,False,False,True,False,True,False
402465.0,0,16,5,1,2.0,4.5,1,2,512,0,False,False,False,False,False,False,False,True,False,True,False,True,False
108465.0,0,4,4,1,0.0,1.0,2,1,0,1024,False,False,False,False,True,False,False,False,False,True,False,True,False
279965.0,0,16,4,1,1.0,2.0,1,1,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,False
286965.0,0,16,4,0,2.0,3.5,2,3,512,0,False,False,False,False,True,False,False,False,False,False,False,False,True
110946.5,1,8,4,0,0.0,1.5,2,1,256,0,True,False,False,False,False,False,False,False,False,True,False,True,False
227465.0,1,16,4,0,1.0,4.5,2,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
130000.5,1,8,4,0,0.0,1.0,2,1,1024,0,False,False,True,False,False,False,False,False,False,True,False,True,False
134221.5,0,8,4,1,1.0,2.0,2,2,0,1024,False,False,False,True,False,False,False,False,False,False,False,False,False
244996.5,0,16,4,0,1.0,4.5,2,2,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
195965.0,0,8,5,0,0.0,3.5,1,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
158200.0,1,8,4,0,0.0,1.5,2,1,256,0,False,False,True,False,False,False,False,False,False,True,False,True,False
279996.5,1,16,4,0,1.0,3.5,1,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
216615.0,0,8,5,0,1.0,3.5,1,2,1024,0,False,False,True,False,False,False,False,False,False,True,False,True,False
244965.0,0,16,5,0,1.0,3.5,1,2,1024,0,False,False,True,False,False,False,False,False,False,True,False,True,False
227465.0,0,16,5,0,1.0,3.5,1,2,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
333900.0,0,16,5,1,1.0,3.5,1,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
277126.5,1,8,4,0,1.0,4.5,1,2,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
115465.0,0,8,5,0,0.0,2.0,1,1,512,0,True,False,False,False,False,False,False,False,False,True,False,True,False
314996.5,0,16,4,1,2.0,3.0,1,2,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
262500.0,0,16,4,0,2.0,2.0,1,1,512,0,False,False,False,False,True,False,False,False,False,False,False,False,False
321965.0,1,16,5,0,2.0,4.5,3,3,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,True
367465.0,0,16,5,0,2.0,3.5,3,3,1024,0,False,False,False,False,False,True,False,False,False,True,False,False,True
279996.5,1,16,4,1,1.0,2.5,1,2,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
265965.0,1,8,4,0,1.0,4.0,2,3,512,0,False,False,False,True,False,False,False,False,False,True,False,False,True
357000.0,1,8,4,0,1.0,2.0,1,1,256,0,False,False,False,False,False,False,True,False,False,False,False,False,False
146965.0,1,8,4,0,0.0,3.0,2,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
192465.0,0,16,4,0,2.0,2.0,3,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
93765.0,0,8,4,0,0.0,1.0,1,1,256,0,True,False,False,False,False,False,False,False,False,True,False,True,False
454965.0,1,16,5,0,2.0,3.5,2,3,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
262465.0,0,16,4,0,1.0,4.5,1,2,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
174965.0,0,8,4,0,1.0,2.0,1,1,512,0,True,False,False,False,False,False,False,False,False,False,False,False,False
160965.0,0,8,4,1,1.0,2.5,1,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
521465.0,1,16,5,0,2.0,4.5,3,3,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,True
367465.0,1,16,4,0,2.0,4.0,3,3,512,0,False,False,False,True,False,False,False,False,False,False,False,False,True
115465.0,0,8,4,0,0.0,2.0,2,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
318748.5,1,16,4,1,2.0,2.0,2,3,512,0,False,False,False,False,False,True,False,False,False,True,False,False,True
142380.0,1,8,4,0,0.0,1.0,2,1,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
118965.0,1,8,4,1,0.0,3.0,2,1,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
232746.5,0,16,4,0,1.0,2.5,3,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
361291.0,1,16,4,0,1.0,4.5,2,3,512,0,False,False,False,False,False,True,False,False,False,True,False,False,True
346465.0,1,16,5,0,2.0,3.5,2,3,1024,0,False,False,True,False,False,False,False,False,False,True,False,False,True
178465.0,1,8,4,0,1.0,3.5,2,1,256,1024,False,False,True,False,False,False,False,False,False,True,False,True,False
301000.0,1,8,4,0,1.0,2.5,1,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
173736.5,1,8,4,0,1.0,2.5,2,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
272965.0,0,16,4,0,2.0,3.0,2,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
260015.0,0,8,4,0,1.0,4.0,1,2,512,0,True,False,False,False,False,False,False,False,False,True,False,True,False
430465.0,0,16,4,1,2.0,2.0,2,2,512,0,False,False,False,False,False,False,False,True,False,True,False,True,False
384965.0,0,16,4,1,1.0,2.0,1,2,512,0,False,False,False,False,False,False,False,True,False,True,False,True,False
384965.0,1,16,4,1,2.0,2.0,1,2,512,0,False,False,False,False,False,False,False,True,False,True,False,True,False
297465.0,0,16,4,0,0.0,2.0,2,2,512,0,False,False,False,False,False,False,False,True,False,True,False,True,False
384965.0,0,16,4,1,1.0,2.0,2,2,512,0,False,False,False,False,False,False,False,True,False,True,False,True,False
374500.0,0,16,4,1,2.0,2.0,2,2,1024,0,False,False,False,False,False,False,False,True,False,True,False,True,False
468965.0,1,16,4,1,2.0,2.0,1,2,1024,0,False,False,False,False,False,False,False,True,False,True,False,True,False
403515.0,1,16,5,0,2.0,3.5,2,3,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
419965.0,0,16,4,1,2.0,2.0,3,2,1024,0,False,False,False,False,False,False,False,True,False,True,False,True,False
83965.0,0,4,4,0,0.0,2.0,2,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
116088.0,1,8,4,0,0.0,2.0,2,1,256,0,False,False,True,False,False,False,False,False,False,True,False,True,False
129465.0,1,8,4,0,0.0,4.0,2,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
290465.0,1,8,4,0,2.0,4.0,2,3,512,0,False,False,False,False,False,False,False,False,False,False,False,False,True
326165.0,1,16,5,1,2.0,2.5,1,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
106711.5,0,4,4,0,0.0,1.0,1,1,256,0,False,False,False,False,False,False,False,False,False,True,False,True,False
311465.0,1,16,5,0,2.0,4.5,3,3,512,0,False,False,False,False,False,False,False,False,False,False,False,False,True
321965.0,0,8,5,0,2.0,3.0,2,3,512,0,False,False,False,False,False,True,False,False,False,True,False,False,True
238248.5,1,8,4,1,1.0,2.5,3,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
360465.0,1,16,4,1,2.0,2.5,2,3,1024,0,False,False,False,False,False,False,False,False,False,True,False,False,True
286965.0,0,16,4,0,2.0,3.5,1,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
132965.0,0,8,5,0,0.0,4.0,1,2,512,0,False,False,False,True,False,False,False,False,False,False,False,False,False
244965.0,1,16,4,0,2.0,2.0,1,1,512,0,False,False,False,False,True,False,False,False,False,False,False,False,False
230615.0,0,16,4,0,1.0,4.5,2,2,512,0,False,False,False,True,False,False,False,False,False,True,False,False,True
297465.0,1,16,5,0,2.0,4.5,2,3,1024,0,False,False,False,False,False,True,False,False,False,True,False,False,True
262465.0,1,16,4,1,1.0,2.5,2,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
248636.5,0,16,5,1,1.0,2.0,2,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
137550.0,0,8,4,0,0.0,4.0,2,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
265965.0,0,16,4,1,1.0,2.0,1,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
148393.0,1,8,4,0,0.0,1.5,1,1,256,0,False,False,True,False,False,False,False,False,False,True,False,True,False
279965.0,0,16,4,1,1.0,2.5,1,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
178496.5,1,8,4,0,1.0,4.0,1,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
220465.0,0,16,4,1,1.0,2.5,1,2,512,0,False,False,False,False,False,True,False,False,False,True,False,True,False
129465.0,1,8,4,0,0.0,3.0,2,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
265825.0,0,16,4,0,1.0,2.5,3,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
440965.0,0,16,5,0,2.0,5.0,3,3,1024,0,False,False,False,False,False,False,False,False,False,True,False,False,True
286965.0,0,16,5,1,1.0,2.5,1,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
298900.0,1,16,5,0,2.0,4.5,1,1,1024,0,False,False,False,True,False,False,False,False,False,False,False,False,False
129465.0,1,8,4,0,0.0,2.5,2,1,256,0,False,False,True,False,False,False,False,False,False,False,False,False,False
328965.0,1,16,4,0,2.0,1.5,1,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
115465.0,0,8,4,1,0.0,1.0,2,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
262150.0,0,16,4,0,2.0,2.5,1,2,1024,0,False,False,False,True,False,False,False,False,False,True,False,True,False
261065.0,0,16,4,0,1.0,2.5,1,2,512,0,False,False,False,False,False,False,True,False,False,True,False,True,False
118296.5,1,8,5,0,0.0,2.5,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
187565.0,1,16,4,0,1.0,4.0,2,3,512,0,False,False,False,False,False,False,False,False,False,False,False,False,True
173215.0,0,16,4,0,1.0,1.0,1,1,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
259665.0,0,16,4,0,1.0,2.0,1,1,512,0,False,False,False,False,True,False,False,False,False,False,False,False,False
169365.0,0,8,4,0,0.0,1.5,2,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
248465.0,1,16,5,0,1.0,2.5,2,3,512,0,True,False,False,False,False,False,False,False,False,True,False,False,True
132996.5,0,4,4,1,0.0,4.0,2,1,256,0,False,False,False,False,False,False,False,False,False,True,False,True,False
178496.5,1,8,4,0,0.0,2.0,1,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
157465.0,0,16,4,0,1.0,2.5,2,2,512,0,True,False,False,False,False,False,False,False,False,True,False,True,False
159215.0,0,8,4,1,1.0,2.5,1,2,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
202965.0,0,8,4,0,1.0,2.5,2,3,256,1024,False,False,False,False,False,False,False,False,False,True,False,False,True
472528.0,0,8,4,1,1.0,2.0,2,2,512,0,False,False,False,True,False,False,False,False,False,False,False,False,False
150465.0,1,8,5,0,1.0,4.0,2,2,512,0,True,False,False,False,False,False,False,False,False,True,False,True,False
118965.0,0,4,4,1,0.0,3.0,2,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
316715.0,0,16,4,1,1.0,4.0,2,2,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
367465.0,1,16,4,0,2.0,3.5,2,3,512,0,False,False,True,False,False,False,False,False,False,False,False,False,True
505750.0,0,16,4,1,2.0,4.5,1,2,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
262465.0,0,16,4,0,2.0,4.5,3,3,512,0,False,False,False,False,False,True,False,False,False,True,False,False,True
229250.0,1,8,4,0,1.0,3.0,2,2,256,1024,False,False,True,False,False,False,False,False,False,True,False,False,True
134715.0,0,8,5,0,0.0,4.0,2,1,512,0,True,False,False,False,False,False,False,False,False,True,False,True,False
115465.0,0,4,4,1,0.0,1.0,2,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
335996.5,0,16,4,1,2.0,2.0,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
438900.0,1,16,5,0,2.0,4.5,3,3,512,0,False,False,False,True,False,False,False,False,False,False,False,False,True
349965.0,1,8,5,0,1.0,4.0,1,1,256,0,False,False,False,False,False,False,True,False,False,True,False,True,False
216965.0,0,8,4,0,1.0,2.0,3,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
64620.5,0,4,4,0,0.0,1.0,1,1,128,0,False,False,False,False,False,False,True,False,False,True,False,True,False
122465.0,0,8,4,0,0.0,1.0,2,1,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
223996.5,1,16,4,1,1.0,2.5,2,2,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
314965.0,0,16,5,0,2.0,3.5,1,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
152246.5,0,4,4,1,0.0,1.0,2,1,0,1024,False,False,False,True,False,False,False,False,False,True,False,True,False
174965.0,0,8,4,0,1.0,2.5,2,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
272965.0,1,16,4,0,2.0,2.0,1,1,512,0,False,False,False,False,True,False,False,False,False,False,False,False,False
309400.0,0,16,4,1,2.0,2.0,1,1,512,0,False,False,False,True,False,False,False,False,False,False,False,False,False
153965.0,0,8,4,1,1.0,2.5,2,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
311465.0,1,16,5,1,1.0,1.5,1,1,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
402500.0,0,16,5,1,2.0,3.5,2,3,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,True
279965.0,0,16,5,0,1.0,2.0,3,3,512,0,False,False,False,False,False,False,True,False,False,True,False,False,True
117246.5,0,16,4,1,0.0,4.0,2,1,256,1024,False,False,True,False,False,False,False,False,False,True,False,True,False
220496.5,0,8,4,0,2.0,5.0,1,2,512,0,False,False,False,False,False,True,False,False,False,True,False,False,True
124418.0,0,8,4,0,0.0,1.5,2,1,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
339465.0,0,16,4,1,2.0,3.0,3,2,512,0,False,False,False,False,False,False,False,True,False,True,False,True,False
489965.0,0,16,4,1,2.0,2.0,1,2,512,0,False,False,False,False,False,False,False,True,False,True,False,True,False
332430.0,0,16,4,1,1.0,2.0,1,2,512,0,False,False,False,False,False,False,False,True,False,True,False,True,False
241500.0,0,8,4,0,1.0,3.5,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
447646.5,0,16,5,0,2.0,4.5,3,4,1024,0,False,False,False,True,False,False,False,False,False,True,False,False,True
304465.0,0,8,3,1,1.0,1.5,1,1,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
304573.5,0,16,5,0,2.0,4.5,2,3,512,0,False,False,True,False,False,False,False,False,False,False,False,False,True
530915.0,0,16,5,0,2.0,3.5,2,3,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,True
243215.0,1,16,5,1,1.0,2.0,1,1,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
234465.0,0,8,4,1,1.0,1.5,1,1,256,0,False,False,True,False,False,False,False,False,False,True,False,True,False
390215.0,1,16,5,1,2.0,2.0,1,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
316746.5,0,16,4,0,2.0,4.0,2,3,512,0,False,False,True,False,False,False,False,False,False,False,False,False,True
122465.0,0,4,4,1,0.0,2.0,1,1,0,1024,False,False,False,False,False,False,False,False,False,True,False,True,False
173775.0,1,8,4,0,1.0,2.5,2,2,512,0,True,False,False,False,False,False,False,False,False,True,False,True,False
314965.0,1,16,5,1,1.0,2.0,1,2,1024,0,False,False,False,False,True,False,False,False,False,True,False,True,False
279965.0,0,8,5,0,1.0,3.5,1,2,256,0,False,False,False,False,False,False,True,False,False,True,False,True,False
122465.0,1,8,4,0,1.0,3.5,2,1,512,0,False,False,False,False,True,False,False,False,False,False,False,False,False
384965.0,1,16,5,1,2.0,1.5,1,2,1024,0,False,False,False,False,False,False,False,False,False,True,False,True,False
174965.0,1,8,4,0,1.0,2.5,2,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
150465.0,0,16,4,0,2.0,5.0,2,2,1024,0,False,False,False,False,False,False,True,False,False,True,False,True,False
155746.5,1,8,4,0,1.0,4.0,1,2,512,0,False,False,False,False,False,True,False,False,False,True,False,True,False
143430.0,1,8,4,0,0.0,3.5,2,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
131596.5,0,8,4,1,0.0,3.0,2,1,0,1024,False,False,False,False,False,False,False,False,False,True,False,True,False
118965.0,0,4,4,1,0.0,1.0,2,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
139996.5,1,8,4,0,0.0,1.0,1,1,128,0,True,False,False,False,False,False,False,False,False,True,False,True,False
259665.0,0,8,4,0,1.0,5.0,1,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
419965.0,1,16,5,0,2.0,2.5,2,3,1024,0,False,False,False,False,False,False,False,False,False,True,False,False,True
150465.0,1,8,4,0,1.0,3.0,2,1,256,1024,False,False,True,False,False,False,False,False,False,True,False,True,False
360465.0,1,16,4,0,2.0,2.5,2,3,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
227465.0,1,16,5,0,2.0,3.0,2,3,512,0,False,False,False,False,False,False,False,False,False,False,False,False,True
202996.5,0,8,5,0,1.0,4.5,2,3,512,0,False,False,False,True,False,False,False,False,False,False,False,False,True
197365.0,1,8,4,0,1.0,3.5,2,2,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
336000.0,0,16,4,1,2.0,2.5,2,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
367062.5,0,16,4,0,2.0,2.5,2,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
404246.5,1,8,4,0,2.0,3.0,1,1,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
244688.5,0,8,3,1,1.0,1.5,1,1,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
239746.5,1,16,4,0,1.0,4.5,2,3,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
367465.0,0,16,4,1,2.0,2.0,1,1,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,False
360710.0,1,16,4,0,1.0,4.5,2,3,512,0,False,False,False,True,False,False,False,False,False,True,False,False,True
216825.0,1,8,4,0,1.0,2.5,1,2,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
402465.0,0,16,5,1,2.0,2.5,1,1,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,False
77350.0,0,4,4,0,0.0,1.0,1,1,256,0,False,False,False,False,False,False,False,False,False,True,False,True,False
111965.0,0,8,4,1,0.0,3.5,2,1,512,0,True,False,False,False,False,False,False,False,False,False,False,False,False
128796.5,1,8,4,0,1.0,2.0,2,2,512,0,False,False,False,True,False,False,False,False,False,False,False,False,False
206465.0,0,16,4,1,1.0,4.0,2,1,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,False
136815.0,1,8,5,0,1.0,4.0,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
271250.0,1,16,5,0,2.0,4.5,1,1,1024,0,False,False,False,True,False,False,False,False,False,False,False,False,False
145250.0,0,4,4,1,1.0,2.0,2,2,256,0,False,False,False,False,False,False,False,False,False,False,False,False,False
475996.5,0,8,4,1,2.0,2.5,2,3,256,1024,False,False,False,False,True,False,False,False,False,True,False,False,True
469315.0,1,16,4,0,2.0,2.5,3,3,1024,0,False,False,False,True,False,False,False,False,False,True,False,False,True
284865.0,0,16,5,0,2.0,5.0,1,2,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
507496.5,0,32,4,1,2.0,5.0,1,2,1024,0,False,False,False,True,False,False,False,False,False,True,False,True,False
199496.5,1,8,5,0,1.0,3.5,1,2,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
311391.5,1,8,5,0,1.0,4.0,1,2,256,0,False,False,False,False,False,False,True,False,False,True,False,True,False
167965.0,1,8,4,0,1.0,1.5,1,1,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
244996.5,0,16,4,0,1.0,1.5,2,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
97615.0,0,8,4,0,0.0,1.0,2,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
319375.0,0,16,4,0,2.0,4.5,1,2,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
115465.0,1,8,4,0,0.0,3.0,2,1,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
127225.0,0,8,4,0,0.0,3.0,2,1,256,0,False,False,False,False,False,False,False,False,False,True,False,True,False
349965.0,0,16,4,0,2.0,2.5,1,3,1024,0,True,False,False,False,False,False,False,False,False,False,False,False,True
115150.0,1,8,5,0,0.0,4.0,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
260466.5,0,8,4,1,1.0,1.0,1,2,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
464765.0,1,16,5,0,2.0,4.0,2,4,1024,0,False,False,True,False,False,False,False,False,False,True,False,False,True
230965.0,0,8,4,0,1.0,2.5,2,3,512,0,False,False,False,False,False,False,True,False,False,True,False,False,True
332496.5,1,16,5,0,2.0,3.0,2,3,512,0,True,False,False,False,False,False,False,False,False,True,False,False,True
412965.0,1,16,5,1,2.0,2.0,1,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
381150.0,0,16,4,1,2.0,4.5,2,2,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
307965.0,1,16,5,1,1.0,4.5,1,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
320565.0,1,16,4,0,2.0,4.5,2,3,512,0,False,False,False,False,False,True,False,False,False,True,False,False,True
332465.0,1,16,5,0,2.0,4.5,3,3,1024,0,False,False,False,False,False,True,False,False,False,False,False,False,True
207865.0,0,8,4,0,1.0,4.0,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
374465.0,1,16,5,0,2.0,3.5,2,3,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
343000.0,0,16,4,0,2.0,4.5,3,2,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
309715.0,1,16,5,0,2.0,4.5,2,3,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,True
320250.0,0,16,4,0,2.0,3.0,2,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
194946.5,0,4,4,1,1.0,2.5,1,2,0,1024,False,False,False,False,True,False,False,False,False,True,False,False,True
92715.0,0,8,4,0,0.0,2.5,1,1,512,0,False,False,False,True,False,False,False,False,False,False,False,False,False
335615.0,0,16,4,1,1.0,4.0,1,3,1024,0,False,False,False,False,False,False,False,False,False,True,False,False,True
216965.0,0,8,4,1,1.0,2.5,2,1,256,1024,False,False,False,False,False,False,False,False,False,True,False,True,False
250071.5,1,8,4,0,1.0,4.0,2,1,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
230965.0,0,8,4,0,2.0,2.0,2,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
119000.0,0,4,4,0,0.0,2.0,2,1,0,1024,True,False,False,False,False,False,False,False,False,True,False,True,False
360465.0,0,8,5,0,1.0,4.0,1,2,128,0,False,False,False,False,False,False,True,False,False,True,False,True,False
251615.0,1,8,4,0,1.0,2.5,2,3,512,0,False,False,True,False,False,False,False,False,False,True,False,False,True
419965.0,0,16,5,0,2.0,4.5,1,4,1024,0,False,False,False,False,False,False,False,False,False,False,False,False,False
111996.5,0,8,4,0,0.0,3.0,1,1,256,0,False,False,False,False,True,False,False,False,False,True,False,True,False
320250.0,0,16,4,0,2.0,4.5,2,3,1024,0,False,False,False,True,False,False,False,False,False,True,False,False,True
192325.0,1,16,4,0,1.0,3.0,2,3,512,0,False,False,False,False,True,False,False,False,False,True,False,False,True
143465.0,0,16,4,0,1.0,2.5,1,2,512,0,False,False,False,False,False,True,False,False,False,True,False,True,False
227465.0,0,16,4,1,1.0,4.5,2,2,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
370996.5,1,16,4,0,1.0,3.5,2,3,512,1024,True,False,False,False,False,False,False,False,False,False,False,False,True
385000.0,0,16,5,1,1.0,3.0,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
355491.5,0,8,4,0,2.0,4.5,1,1,512,0,False,False,False,True,False,False,False,False,False,False,False,False,False
337750.0,0,16,5,1,1.0,2.5,2,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
279965.0,0,16,5,0,2.0,4.0,1,1,512,0,False,False,False,False,False,False,False,False,False,False,False,False,False
220465.0,0,16,4,1,1.0,4.5,2,1,512,0,False,False,False,False,False,False,False,False,False,True,False,True,False
124635.0,1,8,4,0,0.0,4.0,1,1,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
223965.0,0,16,4,1,1.0,2.5,2,3,512,0,False,False,False,True,False,False,False,False,False,True,False,False,True
174965.0,1,8,4,0,1.0,2.0,1,1,512,0,True,False,False,False,False,False,False,False,False,False,False,False,False
343000.0,1,16,4,0,1.0,3.0,3,1,512,0,False,False,True,False,False,False,False,False,False,True,False,True,False
509215.0,0,16,4,0,2.0,4.5,3,2,512,0,False,False,False,True,False,False,False,False,False,True,False,True,False
500465.0,0,16,4,0,2.0,4.0,2,3,1024,0,False,False,False,False,True,False,False,False,False,False,False,False,True
304496.5,0,16,4,1,1.0,2.5,1,2,512,0,False,False,False,False,True,False,False,False,False,True,False,True,False
244965.0,0,16,4,0,1.0,2.5,1,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
437482.5,0,16,5,0,2.0,2.5,2,3,512,0,False,False,False,False,False,False,False,False,False,True,False,False,True
262465.0,1,8,4,0,1.0,4.0,2,3,512,0,False,False,False,False,False,True,False,False,False,True,False,False,True
